,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
1248,2020,Intermediate,Full-time,Data Analyst,85000,USD,85000,US,WFH,US,Big Enterprise
1249,2021,Director,Contract,Principal Data Scientist,416000,USD,416000,US,WFH,US,Startup
1250,2021,Expert,Full-time,Machine Learning Scientist,225000,USD,225000,US,WFH,CA,Big Enterprise
1251,2021,Intermediate,Full-time,Data Scientist,40900,GBP,56256,GB,Hybrid,GB,Big Enterprise
1252,2021,Intermediate,Full-time,Data Scientist,2500000,INR,33808,IN,WFO,IN,Medium
1253,2021,Intermediate,Full-time,Data Scientist,85000,GBP,116914,GB,Hybrid,GB,Big Enterprise
1254,2021,Intermediate,Full-time,Machine Learning Engineer,180000,PLN,46597,PL,WFH,PL,Big Enterprise
1255,2020,Intermediate,Full-time,Data Analyst,8000,USD,8000,PK,Hybrid,PK,Big Enterprise
1256,2020,Junior,Full-time,Data Engineer,4450000,JPY,41689,JP,WFH,JP,Startup
1257,2020,Expert,Full-time,Big Data Engineer,100000,EUR,114047,PL,WFH,GB,Startup
1258,2021,Intermediate,Full-time,Machine Learning Engineer,75000,EUR,88654,BE,WFH,BE,Medium
1259,2020,Junior,Full-time,Data Science Consultant,423000,INR,5707,IN,Hybrid,IN,Medium
1260,2020,Intermediate,Full-time,Lead Data Engineer,56000,USD,56000,PT,WFH,US,Medium
1261,2021,Junior,Part-time,Computer Vision Engineer,180000,DKK,28609,DK,Hybrid,DK,Startup
1262,2021,Intermediate,Full-time,Data Scientist,75000,EUR,88654,DE,Hybrid,DE,Big Enterprise
1263,2020,Intermediate,Full-time,Machine Learning Engineer,299000,CNY,43331,CN,WFO,CN,Medium
1264,2020,Intermediate,Full-time,Product Data Analyst,450000,INR,6072,IN,WFH,IN,Big Enterprise
1265,2020,Expert,Full-time,Data Engineer,42000,EUR,47899,GR,Hybrid,GR,Big Enterprise
1266,2020,Intermediate,Full-time,BI Data Analyst,98000,USD,98000,US,WFO,US,Medium
1267,2021,Intermediate,Full-time,Data Engineer,48000,GBP,66022,HK,Hybrid,GB,Startup
1268,2021,Intermediate,Full-time,Research Scientist,48000,EUR,56738,FR,Hybrid,FR,Startup
1269,2021,Intermediate,Full-time,Machine Learning Engineer,21000,EUR,24823,SI,Hybrid,SI,Big Enterprise
1270,2021,Expert,Full-time,Data Analytics Manager,120000,USD,120000,US,WFO,US,Big Enterprise
1271,2021,Intermediate,Freelance,Data Engineer,20000,USD,20000,IT,WFO,US,Big Enterprise
1272,2020,Director,Full-time,Director of Data Science,325000,USD,325000,US,WFH,US,Big Enterprise
1273,2021,Expert,Full-time,Machine Learning Engineer,200000,USD,200000,US,WFH,US,Big Enterprise
1274,2020,Junior,Full-time,AI Scientist,300000,DKK,45896,DK,Hybrid,DK,Startup
1275,2021,Intermediate,Full-time,Data Scientist,160000,USD,160000,US,WFH,US,Big Enterprise
1276,2021,Expert,Full-time,Research Scientist,50000,USD,50000,FR,WFH,US,Startup
1277,2021,Intermediate,Full-time,Data Science Engineer,34000,EUR,40189,GR,WFH,GR,Medium
1278,2021,Director,Full-time,Principal Data Engineer,600000,USD,600000,US,WFH,US,Big Enterprise
1279,2021,Intermediate,Full-time,Data Scientist,69600,BRL,12901,BR,WFO,BR,Startup
1280,2021,Expert,Full-time,Data Engineer,165000,USD,165000,US,WFO,US,Medium
1281,2021,Junior,Full-time,Big Data Engineer,435000,INR,5882,IN,WFO,CH,Big Enterprise
1282,2020,Intermediate,Full-time,Data Scientist,37000,EUR,42197,FR,Hybrid,FR,Startup
1283,2021,Expert,Full-time,Principal Data Engineer,185000,USD,185000,US,WFH,US,Big Enterprise
1284,2020,Junior,Full-time,Data Scientist,55000,EUR,62726,DE,Hybrid,DE,Startup
1285,2021,Intermediate,Full-time,Data Scientist,76760,EUR,90734,DE,Hybrid,DE,Big Enterprise
1286,2020,Junior,Part-time,Data Scientist,19000,EUR,21669,IT,Hybrid,IT,Startup
1287,2020,Intermediate,Full-time,Data Engineer,110000,USD,110000,US,WFH,US,Big Enterprise
1288,2021,Expert,Full-time,Data Analytics Manager,140000,USD,140000,US,WFH,US,Big Enterprise
1289,2020,Expert,Full-time,Data Scientist,120000,USD,120000,US,Hybrid,US,Big Enterprise
1290,2021,Expert,Full-time,Data Scientist,110000,CAD,87738,CA,WFH,CA,Startup
1291,2021,Expert,Full-time,Finance Data Analyst,45000,GBP,61896,GB,Hybrid,GB,Big Enterprise
1292,2021,Intermediate,Freelance,Machine Learning Scientist,12000,USD,12000,PK,Hybrid,PK,Medium
1293,2021,Expert,Full-time,Data Engineer,65000,EUR,76833,RO,Hybrid,GB,Startup
1294,2021,Intermediate,Full-time,Machine Learning Engineer,74000,USD,74000,JP,Hybrid,JP,Startup
1295,2021,Expert,Full-time,Data Science Manager,152000,USD,152000,US,WFH,FR,Big Enterprise
1296,2021,Intermediate,Full-time,Big Data Engineer,18000,USD,18000,MD,WFO,MD,Startup
1297,2020,Expert,Freelance,Computer Vision Engineer,60000,USD,60000,RU,WFH,US,Startup
1298,2021,Intermediate,Full-time,Data Scientist,130000,USD,130000,US,Hybrid,US,Big Enterprise
1299,2021,Expert,Full-time,Computer Vision Engineer,102000,BRL,18907,BR,WFO,BR,Medium
1300,2021,Junior,Full-time,Business Data Analyst,50000,EUR,59102,LU,WFH,LU,Big Enterprise
1301,2021,Expert,Full-time,Principal Data Scientist,147000,EUR,173762,DE,WFH,DE,Medium
1302,2020,Expert,Full-time,Principal Data Scientist,130000,EUR,148261,DE,WFH,DE,Medium
1303,2020,Intermediate,Full-time,Data Scientist,34000,EUR,38776,ES,WFH,ES,Medium
1304,2021,Intermediate,Full-time,Data Scientist,39600,EUR,46809,ES,WFH,ES,Medium
1305,2021,Junior,Full-time,Data Scientist,4000,USD,4000,VN,WFO,VN,Medium
1306,2021,Junior,Full-time,AI Scientist,1335000,INR,18053,IN,WFH,AS,Startup
1307,2020,Expert,Full-time,Data Scientist,80000,EUR,91237,AT,WFO,AT,Startup
1308,2020,Intermediate,Full-time,Data Scientist,55000,EUR,62726,FR,Hybrid,LU,Startup
1309,2021,Intermediate,Full-time,Data Scientist,115000,USD,115000,US,Hybrid,US,Big Enterprise
1310,2021,Expert,Full-time,Principal Data Scientist,235000,USD,235000,US,WFH,US,Big Enterprise
1311,2021,Intermediate,Full-time,Lead Data Analyst,1450000,INR,19609,IN,WFH,IN,Big Enterprise
1312,2021,Junior,Part-time,AI Scientist,12000,USD,12000,BR,WFH,US,Startup
1313,2021,Intermediate,Full-time,Data Analyst,75000,USD,75000,US,WFO,US,Big Enterprise
1314,2021,Intermediate,Full-time,Data Analyst,62000,USD,62000,US,WFO,US,Big Enterprise
1315,2021,Intermediate,Full-time,Data Scientist,73000,USD,73000,US,WFO,US,Big Enterprise
1316,2021,Intermediate,Full-time,Data Engineer,38400,EUR,45391,NL,WFH,NL,Big Enterprise
1317,2020,Expert,Full-time,Data Science Manager,190200,USD,190200,US,WFH,US,Medium
1318,2020,Intermediate,Full-time,Data Scientist,118000,USD,118000,US,WFH,US,Medium
1319,2020,Intermediate,Full-time,Data Scientist,138350,USD,138350,US,WFH,US,Medium
1320,2020,Intermediate,Full-time,Data Engineer,130800,USD,130800,ES,WFH,US,Medium
1321,2020,Expert,Full-time,Machine Learning Engineer,40000,EUR,45618,HR,WFH,HR,Startup
1322,2021,Expert,Full-time,Director of Data Science,168000,USD,168000,JP,WFO,JP,Startup
1323,2021,Intermediate,Full-time,Data Scientist,160000,SGD,119059,SG,WFH,IL,Medium
1324,2021,Intermediate,Full-time,Applied Machine Learning Scientist,423000,USD,423000,US,Hybrid,US,Big Enterprise
1325,2021,Intermediate,Full-time,Data Engineer,24000,EUR,28369,MT,Hybrid,MT,Big Enterprise
1326,2021,Expert,Full-time,Data Specialist,165000,USD,165000,US,WFH,US,Big Enterprise
1327,2020,Expert,Full-time,Data Scientist,412000,USD,412000,US,WFH,US,Big Enterprise
1328,2021,Intermediate,Full-time,Principal Data Scientist,151000,USD,151000,US,WFH,US,Big Enterprise
1329,2020,Junior,Full-time,Data Scientist,105000,USD,105000,US,WFH,US,Startup
1330,2020,Junior,Contract,Business Data Analyst,100000,USD,100000,US,WFH,US,Big Enterprise
1331,2021,Expert,Full-time,Data Science Manager,7000000,INR,94665,IN,Hybrid,IN,Big Enterprise
